id,carat,cut,color,clarity,depth,table,x,y,z,price
7270,0.9,Premium,D,SI2,62.7,60.0,6.14,6.09,3.83,3975
8971,0.7,Very Good,F,SI2,63.7,58.0,5.59,5.62,3.58,2138
10917,0.7,Premium,F,SI1,61.8,57.0,5.67,5.63,3.48,2211
2637,0.57,Ideal,G,SI1,62.2,54.0,5.33,5.29,3.3,1890
10699,1.12,Premium,F,SI1,59.8,58.0,6.83,6.79,4.06,5142
12457,1.51,Ideal,J,SI1,60.6,57.0,7.45,7.46,4.52,8124
16630,0.32,Ideal,D,VS2,62.3,54.1,4.37,4.4,2.73,758
2983,1.16,Premium,I,SI1,59.4,59.0,6.91,6.83,4.1,4830
28898,2.03,Ideal,H,SI2,62.1,57.0,8.06,8.12,5.04,14948
17319,0.9,Ideal,F,SI1,61.3,57.0,6.24,6.27,3.83,4468
13598,1.0,Very Good,D,SI2,62.9,60.0,6.28,6.31,3.96,3879
20367,0.34,Ideal,F,VS1,61.6,57.0,4.49,4.47,2.76,814
5892,0.32,Premium,G,VS2,62.6,58.0,4.3,4.32,2.7,561
31309,0.75,Premium,G,VS1,60.8,56.0,5.87,5.9,3.57,2947
29072,0.31,Ideal,H,SI1,61.7,55.0,4.34,4.36,2.69,591
2158,1.14,Ideal,H,SI2,62.3,57.0,6.72,6.67,4.17,5063
26567,1.09,Premium,D,SI2,61.3,60.0,6.59,6.53,4.03,4682
3161,0.32,Premium,G,VVS2,60.1,60.0,4.47,4.49,2.7,936
4716,0.53,Ideal,F,SI1,61.7,56.0,5.18,5.22,3.2,1318
2314,1.5,Very Good,E,VS2,60.6,60.0,7.42,7.38,4.48,18107
27793,0.31,Ideal,E,VVS2,61.2,57.0,4.39,4.36,2.68,1046
17161,0.51,Ideal,E,SI1,61.7,56.0,5.15,5.18,3.18,1291
1835,1.51,Ideal,I,VVS2,61.9,58.0,7.29,7.31,4.54,11088
26562,0.52,Very Good,D,VS2,63.5,58.0,5.06,5.12,3.23,1819
15536,0.7,Premium,D,SI1,61.6,60.0,5.68,5.72,3.51,2512
29125,0.8,Premium,F,SI1,59.6,58.0,6.03,5.98,3.59,3478
15505,0.32,Ideal,D,VVS2,61.6,55.0,4.42,4.4,2.72,890
28141,0.39,Ideal,H,VVS1,62.2,55.0,4.68,4.64,2.9,1024
10864,2.02,Premium,H,SI2,62.7,59.0,8.02,8.09,5.05,15785
16335,0.57,Ideal,G,VS1,61.5,57.0,5.35,5.32,3.28,1777
577,0.9,Very Good,E,SI2,62.7,58.0,6.16,6.13,3.86,3246
12506,1.52,Ideal,I,VS2,61.8,56.0,7.38,7.42,4.57,8321
24892,0.71,Very Good,H,VS1,62.1,55.0,5.73,5.71,3.55,2667
16787,2.31,Premium,J,VS2,62.9,59.0,8.44,8.36,5.29,17987
7540,0.31,Premium,G,VS2,61.1,61.0,4.42,4.39,2.69,544
14903,0.33,Ideal,D,VVS2,62.1,57.0,4.38,4.41,2.73,995
6199,0.3,Ideal,E,VS2,62.1,56.0,4.32,4.34,2.69,844
23466,0.7,Premium,D,VS2,61.0,59.0,5.73,5.68,3.5,3196
21273,0.32,Premium,I,VS1,61.5,59.0,4.45,4.41,2.72,648
2997,1.06,Very Good,E,SI1,58.8,63.0,6.64,6.59,3.9,4438
25059,1.51,Ideal,F,SI1,62.3,57.0,7.33,7.27,4.55,11566
30431,2.03,Premium,J,SI2,60.2,59.0,8.26,8.21,4.94,12440
7789,0.9,Very Good,H,VS2,62.3,59.0,6.1,6.21,3.83,3713
18848,0.32,Ideal,G,VS2,62.6,57.0,4.37,4.34,2.73,672
29827,0.3,Premium,H,SI1,60.5,60.0,4.39,4.32,2.63,572
10295,0.56,Premium,G,VS1,61.1,58.0,5.32,5.34,3.26,1916
10681,1.0,Ideal,H,SI1,61.5,57.0,6.41,6.46,3.96,4828
20494,1.01,Premium,E,VS2,60.8,56.0,6.58,6.56,3.99,6666
13001,0.23,Very Good,G,VVS1,60.6,59.0,4.01,4.04,2.43,415
8181,2.22,Ideal,G,SI2,62.3,58.0,8.37,8.33,5.19,14024
9430,0.9,Good,F,SI2,63.3,59.0,6.09,6.12,3.86,3992
3951,0.5,Ideal,G,SI1,62.6,57.0,5.03,5.06,3.16,1352
6462,0.7,Very Good,F,SI1,59.8,56.0,5.75,5.8,3.45,2469
26443,0.58,Ideal,G,SI1,61.8,56.0,5.36,5.38,3.32,1441
11613,0.51,Ideal,G,SI1,61.9,56.0,5.14,5.11,3.18,1324
9018,1.53,Premium,I,VS2,61.9,58.0,7.43,7.39,4.59,10428
2957,0.4,Premium,E,SI1,61.1,58.0,4.73,4.75,2.89,770
28852,0.5,Good,F,VS2,64.9,57.0,4.98,4.94,3.22,1280
10511,1.01,Good,G,SI2,63.6,59.0,6.34,6.31,4.02,4269
6911,0.41,Premium,G,SI1,60.0,58.0,4.82,4.79,2.88,947
23605,0.55,Ideal,E,VS1,61.2,57.0,5.27,5.29,3.23,1556
5608,1.23,Premium,H,VS1,58.3,62.0,7.01,6.99,4.08,6290
25349,0.31,Very Good,H,VVS1,62.1,55.0,4.32,4.35,2.69,707
13781,0.33,Ideal,I,VS2,61.9,57.0,4.44,4.46,2.75,454
11591,1.04,Premium,G,VS1,61.6,58.0,6.54,6.49,4.01,7305
28725,0.3,Ideal,E,VS2,61.8,56.0,4.31,4.3,2.66,658
4417,1.21,Ideal,E,SI1,62.6,56.0,6.77,6.82,4.25,10222
7951,0.53,Premium,G,VVS2,60.7,58.0,5.21,5.24,3.17,1866
24140,0.4,Good,D,SI2,63.6,56.0,4.73,4.69,2.99,882
19413,1.5,Ideal,H,VVS1,62.2,54.0,7.28,7.25,4.53,14394
18116,0.4,Ideal,H,VVS2,60.8,56.0,4.78,4.79,2.91,982
3087,1.22,Very Good,H,SI1,60.0,61.0,6.89,6.85,4.13,6546
10422,0.3,Very Good,H,SI1,61.1,61.0,4.28,4.34,2.64,421
10861,1.51,Premium,I,VS1,62.1,58.0,7.34,7.31,4.55,9998
2688,0.41,Ideal,F,VS2,62.1,57.0,4.77,4.75,2.96,863
609,0.42,Ideal,E,VVS2,61.7,56.0,4.82,4.78,2.96,1238
13911,0.31,Premium,E,SI1,61.5,58.0,4.4,4.35,2.69,698
28994,0.7,Ideal,E,SI1,61.7,55.0,5.72,5.75,3.54,2708
9392,1.1,Premium,G,VS2,61.9,59.0,6.63,6.59,4.11,6608
8142,2.06,Premium,J,SI2,62.0,60.0,8.22,8.1,5.04,12970
8441,1.0,Good,G,SI1,63.6,62.0,6.3,6.36,4.02,4861
1779,0.78,Very Good,F,SI2,62.8,56.0,5.89,5.82,3.68,2423
30455,0.71,Ideal,H,SI1,61.4,56.0,5.76,5.73,3.53,2491
11680,0.32,Ideal,G,VVS2,62.0,54.0,4.39,4.4,2.73,730
12673,1.02,Premium,H,SI1,61.3,59.0,6.46,6.42,3.95,4766
12844,0.31,Ideal,G,SI2,61.9,56.0,4.34,4.38,2.7,408
6622,0.7,Very Good,F,VS1,63.0,56.0,5.61,5.59,3.53,3101
19687,1.04,Premium,E,SI2,62.1,58.0,6.47,6.44,4.01,4348
24193,0.86,Ideal,H,SI1,62.0,57.0,6.09,6.12,3.76,2981
16171,1.54,Ideal,G,VVS2,62.0,57.0,7.4,7.31,4.58,15065
11547,1.7,Ideal,H,VS1,61.6,56.0,7.63,7.67,4.71,14603
24790,0.4,Ideal,F,VS1,60.4,57.0,4.83,4.79,2.91,1050
3828,0.58,Ideal,G,VS2,62.2,55.0,5.33,5.37,3.33,1698
25592,0.56,Premium,H,VVS1,61.2,59.0,5.3,5.32,3.25,1845
27377,0.71,Ideal,E,SI1,61.7,54.0,5.77,5.8,3.57,2728
26766,0.42,Premium,G,VS1,61.9,58.0,4.82,4.79,2.97,921
27622,2.13,Premium,G,SI2,60.1,57.0,8.42,8.36,5.05,18429
5774,0.78,Ideal,E,SI2,62.4,56.0,5.84,5.9,3.65,2719
15232,0.5,Very Good,F,VS1,62.5,57.0,5.04,5.08,3.16,1720
27654,0.34,Ideal,E,SI1,60.9,56.0,4.52,4.49,2.75,765
17552,0.52,Ideal,G,SI1,62.0,57.0,5.11,5.13,3.17,1338
16159,2.0,Ideal,H,SI1,60.7,57.0,8.05,8.08,4.87,13034
16454,1.11,Ideal,G,VVS2,61.7,57.0,6.68,6.72,4.13,10277
22749,1.05,Ideal,G,VS2,60.5,56.0,6.58,6.55,3.98,6587
20643,1.51,Ideal,G,VS2,60.6,57.0,7.42,7.45,4.51,15466
20911,1.02,Ideal,F,SI2,62.2,56.0,6.43,6.46,4.01,4116
29907,0.57,Very Good,E,SI1,60.7,57.0,5.38,5.37,3.26,1612
24881,1.26,Very Good,F,SI1,62.9,57.0,6.88,6.95,4.33,7835
195,0.82,Very Good,I,SI2,62.9,57.0,5.99,5.95,3.74,2698
2575,1.61,Premium,H,SI2,62.6,58.0,7.45,7.5,4.68,9432
23138,0.31,Good,F,VS2,63.2,57.0,4.28,4.32,2.71,625
12081,1.2,Premium,H,SI1,61.8,59.0,6.84,6.8,4.22,5672
26317,1.51,Good,H,VVS2,63.7,56.0,7.22,7.28,4.62,12490
29932,1.52,Very Good,I,SI2,63.1,57.0,7.28,7.31,4.61,6322
30088,0.9,Very Good,I,SI2,63.4,60.0,6.1,6.06,3.87,3101
24550,0.32,Premium,G,VS2,62.4,58.0,4.38,4.4,2.73,561
18061,0.32,Ideal,G,IF,61.3,55.0,4.45,4.46,2.73,1044
9911,1.64,Very Good,H,VS2,62.4,59.9,7.51,7.49,4.68,12369
3752,0.52,Ideal,G,VVS2,61.5,55.0,5.18,5.14,3.18,1949
16026,1.01,Premium,F,VVS1,62.9,59.0,6.38,6.33,4.0,11255
23873,1.09,Ideal,I,VS1,62.0,55.0,6.64,6.6,4.12,5445
3181,0.53,Ideal,E,VVS2,61.6,54.0,5.24,5.21,3.22,2271
11262,2.03,Premium,G,SI1,61.2,61.0,8.24,8.17,5.02,18318
20144,0.71,Premium,D,SI1,60.3,60.0,5.76,5.74,3.48,2805
16045,1.02,Ideal,E,SI1,62.1,56.0,6.43,6.4,3.99,5487
27082,0.96,Fair,I,VS2,66.9,58.0,6.06,5.95,4.05,3162
20672,1.38,Premium,J,VVS2,61.9,58.0,7.16,7.1,4.44,8092
12823,0.91,Premium,D,SI2,62.7,60.0,6.15,6.14,3.85,3892
2447,0.41,Very Good,E,SI2,62.8,58.0,4.71,4.73,2.96,683
14053,1.2,Premium,G,VVS2,62.7,59.0,6.67,6.72,4.19,8736
20725,0.92,Ideal,F,SI2,62.6,56.0,6.2,6.24,3.9,3981
31021,0.52,Ideal,G,VVS1,62.3,55.0,5.16,5.13,3.19,2002
11132,0.31,Ideal,G,VS2,62.0,55.0,4.35,4.4,2.71,544
11738,1.5,Ideal,E,SI2,62.9,58.0,7.34,7.28,4.59,9027
24616,1.2,Fair,F,SI2,65.8,57.0,6.53,6.47,4.13,4072
13648,0.31,Ideal,E,VS1,62.2,56.0,4.31,4.33,2.69,707
23613,1.08,Ideal,F,SI2,62.3,56.0,6.63,6.55,4.1,4533
15041,1.52,Premium,F,SI2,62.5,58.0,7.35,7.3,4.58,10577
28319,0.4,Ideal,D,VS1,61.6,54.0,4.75,4.78,2.93,1125
12577,0.3,Ideal,G,VVS1,61.0,57.0,4.32,4.28,2.63,764
1707,0.52,Very Good,G,SI1,62.8,59.0,5.1,5.07,3.19,1219
27606,0.7,Very Good,H,VS2,63.2,58.0,5.59,5.63,3.55,2155
24439,0.7,Very Good,D,SI2,61.8,55.0,5.67,5.72,3.52,2298
6230,0.51,Very Good,D,SI2,62.6,56.0,5.1,5.14,3.21,1243
17734,0.51,Good,E,SI1,63.6,58.0,5.08,5.11,3.23,1303
14136,0.26,Ideal,H,VVS2,61.9,54.0,4.14,4.16,2.57,508
23956,0.54,Ideal,F,VS1,61.0,56.0,5.19,5.29,3.19,1709
11913,0.52,Very Good,E,VS1,63.3,55.0,5.11,5.05,3.22,1823
16218,1.2,Premium,H,SI1,61.7,58.0,6.76,6.79,4.18,5597
1840,0.59,Ideal,D,SI1,62.2,59.0,5.38,5.43,3.36,1692
3556,0.72,Very Good,E,SI1,60.0,56.0,5.86,5.8,3.5,2628
11048,0.3,Ideal,F,VS2,62.1,55.0,4.26,4.32,2.66,593
19331,0.36,Ideal,G,VVS2,61.3,56.0,4.6,4.62,2.82,713
12472,1.51,Very Good,H,SI2,62.9,57.0,7.22,7.27,4.56,7219
10996,1.52,Ideal,H,VVS2,62.8,56.0,7.31,7.37,4.61,13587
30467,1.11,Ideal,H,VS1,62.1,56.0,6.64,6.69,4.14,6734
23985,0.72,Ideal,F,VS2,61.8,57.0,5.72,5.76,3.56,2824
19578,0.31,Ideal,F,VVS1,62.7,56.0,4.33,4.3,2.71,1046
12143,0.23,Very Good,E,VVS1,61.2,59.0,3.95,3.98,2.43,499
16552,1.61,Ideal,G,VS2,62.7,55.0,7.48,7.44,4.67,12707
19936,0.4,Premium,E,SI1,59.5,59.0,4.81,4.85,2.88,780
10613,1.03,Ideal,D,SI1,62.5,54.0,6.48,6.42,4.03,4924
29612,1.54,Ideal,G,SI2,60.6,57.0,7.45,7.41,4.51,9735
15460,1.53,Ideal,G,SI2,62.3,54.0,7.36,7.42,4.61,10933
18885,0.41,Very Good,G,VS1,62.4,58.0,4.75,4.8,2.98,899
25975,0.5,Very Good,E,SI1,63.3,61.0,4.99,4.92,3.14,1133
16345,0.41,Premium,G,VS1,61.9,58.0,4.76,4.72,2.93,827
23158,1.2,Premium,D,VS2,61.4,58.0,6.83,6.77,4.19,10241
20089,0.53,Very Good,E,SI2,59.3,62.0,5.26,5.35,3.16,1227
5177,2.0,Very Good,G,SI1,63.0,56.0,8.01,7.93,5.02,17024
18558,1.6,Ideal,H,VS1,62.0,57.0,7.52,7.48,4.64,14137
21844,0.31,Very Good,E,SI1,63.2,57.0,4.35,4.27,2.73,698
10880,1.53,Ideal,G,SI2,61.7,57.0,7.37,7.4,4.55,6246
24012,1.01,Very Good,F,SI1,62.8,55.0,6.39,6.44,4.02,5739
6982,1.21,Ideal,H,SI1,60.4,57.0,6.9,6.87,4.16,6028
772,0.4,Very Good,D,SI2,60.1,58.0,4.74,4.8,2.87,612
18921,1.51,Ideal,I,VS2,60.8,58.0,7.39,7.45,4.51,5871
12999,0.26,Premium,E,VVS1,62.8,58.0,4.08,4.06,2.55,769
4492,1.2,Ideal,D,VVS2,60.3,57.0,6.89,6.92,4.16,13063
21372,0.74,Ideal,H,VS2,61.4,57.0,5.81,5.83,3.57,2671
3542,0.7,Good,G,SI1,63.1,65.0,5.62,5.65,3.57,2415
30172,1.01,Premium,F,SI2,62.2,60.0,6.36,6.41,3.97,4373
12193,0.7,Ideal,H,SI1,60.4,57.0,5.76,5.81,3.49,2222
9459,0.2,Premium,E,VS2,59.7,62.0,3.84,3.79,2.28,397
20100,2.15,Very Good,J,SI2,62.8,56.0,8.26,8.22,5.16,12485
21764,0.31,Ideal,G,IF,59.9,60.0,4.37,4.4,2.63,871
10597,1.71,Premium,J,VVS2,60.9,58.0,7.74,7.67,4.69,10306
2438,0.52,Ideal,D,VVS1,61.1,56.0,5.2,5.24,3.19,2668
25687,2.15,Ideal,J,SI2,60.5,57.0,8.37,8.32,5.05,14040
4779,0.3,Premium,H,SI2,61.3,59.0,4.27,4.3,2.63,394
12287,1.26,Ideal,G,VVS2,62.0,56.0,6.91,6.88,4.3,10990
17598,0.4,Premium,G,VS2,62.9,58.0,4.71,4.68,2.95,1087
12242,0.38,Ideal,H,VVS2,61.8,55.0,4.62,4.64,2.86,823
20107,2.18,Premium,E,SI2,62.2,60.0,8.4,8.27,5.18,16624
28773,0.24,Very Good,E,VVS2,62.5,55.0,3.96,3.99,2.48,485
2829,1.2,Ideal,G,VS1,61.8,55.0,6.83,6.81,4.21,8456
8010,0.25,Very Good,F,VVS1,59.5,59.0,4.06,4.1,2.44,568
29941,0.31,Very Good,D,SI1,62.6,57.0,4.29,4.31,2.69,544
740,0.78,Ideal,E,SI2,61.7,56.0,5.96,5.91,3.65,2650
6181,1.0,Fair,H,SI2,64.4,58.0,6.29,6.17,4.04,2970
6282,0.32,Ideal,E,VVS1,61.7,56.0,4.43,4.4,2.72,956
3411,0.51,Ideal,G,VVS1,61.3,55.0,5.15,5.19,3.17,1883
22673,0.7,Ideal,G,VVS2,61.1,56.0,5.73,5.76,3.51,3421
3276,0.36,Ideal,G,IF,61.9,55.0,4.58,4.61,2.84,1056
1317,0.3,Ideal,H,VS2,62.5,56.0,4.26,4.29,2.68,491
11615,0.31,Premium,G,VS2,61.9,57.0,4.33,4.36,2.69,698
13730,0.32,Ideal,E,VS2,62.0,56.0,4.37,4.41,2.73,658
31270,0.4,Ideal,D,VVS2,61.7,58.0,4.76,4.79,2.94,1088
4672,1.03,Premium,F,VS1,61.5,58.0,6.47,6.52,4.0,7094
8393,1.56,Ideal,H,SI1,61.4,56.0,7.49,7.52,4.62,11337
845,2.08,Ideal,F,SI2,59.3,57.0,8.35,8.27,4.94,17448
11266,1.04,Ideal,G,VS2,62.2,55.9,6.49,6.52,4.04,6632
12607,1.22,Ideal,E,SI1,61.8,56.0,6.91,6.86,4.25,6738
19559,1.13,Very Good,H,SI1,62.7,55.0,6.68,6.65,4.18,5078
9282,1.08,Ideal,H,SI2,62.0,56.0,6.57,6.54,4.06,4771
27427,1.13,Ideal,G,VS2,62.0,57.0,6.67,6.65,4.13,5887
8094,0.91,Ideal,D,SI1,62.2,54.0,6.15,6.2,3.84,4374
25570,0.7,Premium,G,VS1,61.9,59.0,5.56,5.61,3.45,2657
16893,0.4,Premium,D,SI1,62.7,58.0,4.69,4.72,2.95,884
24941,0.25,Ideal,G,VS1,61.7,54.0,4.07,4.09,2.51,577
13519,0.32,Ideal,G,VVS2,62.1,54.0,4.37,4.39,2.72,730
20835,0.56,Ideal,G,VS2,62.6,55.0,5.28,5.24,3.3,1738
10374,0.38,Ideal,G,VS1,61.9,55.0,4.67,4.63,2.89,1069
12460,0.32,Premium,D,SI2,62.6,58.0,4.37,4.33,2.72,612
917,0.91,Ideal,E,SI2,62.0,55.0,6.19,6.21,3.85,3570
4162,1.51,Very Good,E,SI1,61.5,58.0,7.36,7.33,4.51,10809
3894,1.75,Very Good,H,SI2,63.5,60.0,7.65,7.56,4.83,10255
24760,0.31,Ideal,F,IF,60.8,56.0,4.39,4.37,2.66,866
1025,0.9,Fair,D,SI1,65.2,57.0,6.04,6.1,4.01,3373
22628,1.01,Ideal,F,SI2,61.5,57.0,6.44,6.37,3.95,4179
19387,0.7,Ideal,F,VS1,61.0,57.0,5.74,5.79,3.53,3559
9992,0.83,Ideal,F,SI1,62.7,57.0,5.96,6.02,3.74,3156
18978,1.21,Ideal,H,VS1,61.2,57.0,6.87,6.82,4.19,7773
28558,1.55,Very Good,G,VS2,59.1,59.0,7.57,7.64,4.47,12321
16528,1.5,Fair,I,SI2,65.9,56.0,7.11,7.07,4.65,9467
13677,0.5,Ideal,F,VS2,62.3,56.0,5.07,5.1,3.17,1680
30697,0.4,Ideal,F,VS2,62.4,57.0,4.73,4.7,2.94,983
20257,0.4,Ideal,G,SI1,60.4,57.0,4.77,4.8,2.89,737
29572,0.66,Ideal,H,SI1,62.4,55.0,5.56,5.61,3.47,2054
16116,0.32,Good,I,SI1,63.7,56.0,4.31,4.34,2.75,554
24641,0.38,Ideal,F,VS1,61.6,55.0,4.67,4.64,2.86,790
15291,0.45,Ideal,E,VS2,61.5,56.0,4.99,4.97,3.05,1348
11648,1.23,Ideal,H,SI2,61.5,57.0,6.89,6.93,4.26,5388
20362,0.4,Ideal,D,SI2,62.4,56.0,4.72,4.75,2.95,605
31401,0.9,Very Good,D,SI1,61.0,63.0,6.2,6.24,3.78,4540
17781,0.4,Ideal,G,VVS2,62.3,55.0,4.71,4.73,2.94,1050
13773,0.7,Premium,F,SI1,59.3,59.0,5.78,5.73,3.42,2423
1287,1.2,Premium,I,VS1,60.0,58.0,6.95,6.91,4.16,6998
4650,0.32,Ideal,D,SI1,61.9,56.0,4.38,4.41,2.72,736
19101,1.29,Ideal,F,VS2,60.1,57.0,7.1,7.05,4.27,9513
18825,0.59,Ideal,E,VS2,61.1,57.0,5.43,5.44,3.32,1949
4861,0.5,Premium,E,VS2,61.7,58.0,5.09,5.12,3.15,1656
4506,0.7,Very Good,G,VS2,59.2,57.0,5.73,5.79,3.42,2447
2591,0.31,Very Good,G,VS1,62.1,58.0,4.3,4.34,2.68,566
5115,1.07,Ideal,F,VS1,62.1,55.0,6.54,6.61,4.08,7955
1158,2.06,Premium,H,VS1,61.8,61.0,8.22,8.18,5.06,17995
6138,0.32,Ideal,H,VVS2,62.5,54.0,4.38,4.36,2.73,828
14993,0.41,Premium,D,VS1,59.9,60.0,4.82,4.79,2.87,1127
11331,0.41,Ideal,D,SI2,62.0,57.0,4.77,4.71,2.94,876
6511,1.07,Very Good,F,SI1,62.2,62.0,6.49,6.52,4.04,5998
19181,0.4,Ideal,G,SI1,62.4,55.0,4.73,4.76,2.96,919
13872,1.07,Ideal,G,VS2,61.7,56.0,6.58,6.61,4.07,6032
13452,0.3,Very Good,G,VS1,63.1,56.0,4.27,4.29,2.7,640
13824,0.53,Ideal,D,VS1,62.6,56.0,5.15,5.18,3.23,2107
3068,0.32,Ideal,D,VS2,61.5,55.0,4.4,4.38,2.7,805
9856,0.52,Ideal,D,SI1,62.6,57.0,5.18,5.14,3.25,1595
23076,0.33,Ideal,F,SI1,61.7,56.0,4.47,4.48,2.76,583
15744,1.02,Very Good,D,SI1,62.9,56.0,6.37,6.42,4.02,5882
10290,1.21,Good,I,VS1,63.7,59.0,6.78,6.7,4.3,6589
5085,0.52,Very Good,D,VS1,62.3,60.0,5.14,5.17,3.21,2092
19014,0.53,Ideal,E,SI1,61.1,56.0,5.24,5.21,3.2,1609
6999,0.72,Ideal,D,SI1,62.0,56.0,5.75,5.79,3.58,2959
284,2.25,Ideal,H,SI2,61.7,56.0,8.34,8.39,5.16,17186
13891,0.34,Ideal,D,SI2,62.0,54.0,4.48,4.5,2.78,537
11209,1.01,Premium,E,SI1,59.0,60.0,6.58,6.51,3.86,5610
21345,1.2,Premium,I,VS2,62.7,59.0,6.74,6.7,4.22,5344
19869,0.53,Ideal,G,VVS2,61.4,56.0,5.23,5.19,3.2,1937
15368,0.41,Ideal,I,IF,62.9,54.2,4.8,4.75,3.0,1218
21971,0.3,Very Good,E,VVS2,62.7,55.0,4.22,4.24,2.66,753
3814,0.32,Ideal,D,VS2,63.0,54.0,4.37,4.4,2.77,758
3225,2.18,Premium,I,SI2,60.7,58.0,8.38,8.34,5.09,12765
6083,1.04,Ideal,D,VVS2,62.3,57.0,6.49,6.45,4.03,11062
27040,0.59,Ideal,F,VS2,62.6,57.0,5.37,5.34,3.36,1776
7254,2.04,Premium,F,SI2,61.8,59.0,8.13,8.18,5.04,18242
9036,0.7,Very Good,E,SI2,63.1,58.0,5.67,5.63,3.56,2222
30824,0.52,Ideal,G,VS2,62.7,55.0,5.15,5.1,3.22,1615
6693,0.32,Ideal,E,VS2,61.3,55.0,4.43,4.41,2.71,725
3175,1.03,Ideal,G,SI2,62.0,54.0,6.5,6.54,4.04,4181
1125,0.61,Ideal,G,VVS1,62.0,55.0,5.45,5.49,3.39,2633
22761,1.02,Premium,J,SI2,62.6,58.0,6.41,6.38,4.0,3732
19638,1.11,Ideal,F,SI2,62.2,56.0,6.68,6.64,4.14,5610
22514,1.01,Very Good,F,SI1,62.8,57.0,6.36,6.39,4.0,4729
23279,1.0,Premium,D,SI2,62.6,55.0,6.4,6.33,3.99,4227
16648,1.13,Premium,G,SI1,62.0,59.0,6.68,6.65,4.14,5851
12221,2.1,Premium,I,SI2,61.2,59.0,8.21,8.13,5.01,13027
6109,0.52,Ideal,G,VVS2,62.6,57.0,5.11,5.07,3.19,1784
24319,1.24,Very Good,I,SI1,63.4,59.0,6.84,6.79,4.33,5588
24688,0.32,Ideal,E,VS2,62.4,55.0,4.39,4.36,2.73,900
10888,0.31,Premium,H,VS1,62.1,60.0,4.31,4.33,2.68,524
17251,0.32,Premium,E,SI1,59.3,58.0,4.53,4.49,2.68,561
1119,0.3,Premium,E,VS2,62.5,58.0,4.29,4.26,2.67,844
6050,0.41,Ideal,F,IF,61.2,56.0,4.81,4.86,2.96,1439
19534,1.01,Premium,D,VS2,61.4,58.0,6.5,6.43,3.97,7448
17122,1.11,Ideal,G,VVS1,62.0,56.0,6.63,6.7,4.13,8693
28436,1.23,Ideal,I,VS1,62.3,58.0,6.82,6.84,4.25,6492
18444,0.35,Ideal,E,SI2,61.2,57.0,4.53,4.57,2.79,491
19512,1.01,Ideal,I,SI1,61.2,56.0,6.48,6.44,3.95,4284
1296,1.05,Premium,E,SI2,62.1,58.0,6.52,6.47,4.04,4444
28800,2.1,Premium,H,SI1,61.1,60.0,8.37,8.29,5.08,14234
7027,0.52,Ideal,G,VS1,60.6,57.0,5.17,5.3,3.16,1648
9710,0.3,Ideal,J,VS1,61.1,55.0,4.34,4.37,2.66,408
20839,0.5,Very Good,G,VVS2,62.5,56.0,5.07,5.11,3.18,1717
114,0.55,Ideal,D,SI2,62.0,57.0,5.23,5.27,3.25,1551
14286,0.75,Ideal,F,VS1,61.9,55.0,5.83,5.87,3.62,4048
14422,2.15,Premium,I,SI2,60.3,58.0,8.42,8.35,5.05,12812
9804,1.02,Premium,E,SI2,60.3,59.0,6.56,6.49,3.94,4879
13426,0.59,Ideal,G,SI1,62.9,57.0,5.39,5.32,3.38,1343
7769,1.51,Very Good,D,SI2,62.7,59.0,7.31,7.27,4.58,11091
15212,2.03,Ideal,G,SI2,61.8,60.0,8.16,8.12,5.03,18526
25014,0.7,Premium,H,SI2,61.1,60.0,5.68,5.72,3.49,1977
6890,1.34,Ideal,F,SI1,61.9,56.0,7.0,7.05,4.38,9498
13435,1.5,Good,F,SI1,62.8,59.0,7.17,7.12,4.5,10744
27139,0.7,Ideal,F,SI1,61.9,57.0,5.73,5.68,3.53,2307
29298,0.9,Premium,E,SI1,62.6,59.0,6.1,6.14,3.84,3450
16760,0.32,Ideal,F,VVS2,62.1,56.0,4.41,4.45,2.75,880
27991,1.64,Ideal,I,SI1,61.1,56.0,7.64,7.57,4.64,10419
29858,0.32,Ideal,G,SI1,61.8,55.0,4.43,4.4,2.73,477
24884,0.59,Very Good,I,VVS1,62.4,57.0,5.34,5.38,3.35,1557
6522,1.02,Premium,H,SI1,61.2,59.0,6.45,6.42,3.94,4585
17150,0.66,Very Good,D,SI1,61.4,56.0,5.64,5.7,3.48,2275
14071,0.32,Ideal,H,VS2,61.1,56.0,4.46,4.43,2.71,648
19777,2.0,Good,J,SI1,63.8,58.0,7.88,7.98,5.05,13993
13833,0.7,Ideal,G,SI2,61.3,56.0,5.76,5.74,3.52,2029
1009,1.02,Premium,H,SI2,62.9,58.0,6.39,6.3,4.0,4072
28105,0.57,Ideal,G,VS2,60.4,57.0,5.43,5.35,3.25,1752
14968,0.74,Ideal,E,VS2,62.4,56.0,5.79,5.81,3.62,3530
29136,1.0,Premium,H,SI1,61.8,59.0,6.41,6.46,3.97,4566
12309,0.41,Very Good,G,SI1,62.9,58.0,4.75,4.72,2.97,799
24625,1.01,Ideal,H,SI1,61.0,57.0,6.52,6.48,3.96,4215
5316,0.41,Ideal,I,VVS1,61.5,55.0,4.82,4.79,2.95,822
10196,1.01,Premium,G,VS2,61.7,58.0,6.37,6.44,3.96,5595
1389,1.02,Premium,E,SI1,60.6,62.0,6.44,6.56,3.94,5426
8305,0.33,Ideal,D,VS2,61.6,55.0,4.47,4.5,2.76,803
30257,0.59,Premium,E,SI1,61.2,60.0,5.42,5.38,3.31,1771
